区站号,年,月,日,20-20时降水量/0.1mm,平均气温/0.1℃
56038,1986,12,12,0,-110
56038,1986,12,11,0,-103
56038,1986,12,10,0,-88
56038,1986,12,9,0,-132
56038,1986,12,8,0,-80
56038,1986,12,7,0,-78
56038,1986,12,6,0,-54
56038,1986,12,5,0,-76
56038,1986,12,4,0,-79
56038,1986,12,3,0,-80
56038,1986,12,2,0,-79
56038,1986,12,1,0,-68
56038,1986,11,30,0,-87
56038,1986,11,29,0,-72
56038,1986,11,28,0,-83
56038,1986,11,27,0,-68
56038,1986,11,26,0,-33
56038,1986,11,25,0,-61
56038,1986,11,24,0,-22
56038,1986,11,23,0,-9
56038,1986,11,22,0,-60
56038,1986,11,21,0,-52
56038,1986,11,20,0,-32
56038,1986,11,19,0,-80
56038,1986,11,18,0,-37
56038,1986,11,17,0,-56
56038,1986,11,16,0,-46
56038,1986,11,15,0,-57
56038,1986,11,14,0,-85
56038,1986,11,13,0,-105
56038,1986,11,12,0,-137
56038,1986,11,11,15,-85
56038,1986,11,10,17,-49
56038,1986,11,9,0,-64
56038,1986,11,8,0,-86
56038,1986,11,7,0,-31
56038,1986,11,6,0,-66
56038,1986,11,5,0,-29
56038,1986,11,4,0,-59
56038,1986,11,3,0,-59
56038,1986,11,2,0,-52
56038,1986,11,1,0,-57
56038,1986,10,31,0,-45
56038,1986,10,30,0,-38
56038,1986,10,29,0,-67
56038,1986,10,28,0,-56
56038,1986,10,27,0,-48
56038,1986,10,26,21,-68
56038,1986,10,25,3,-10
56038,1986,10,24,0,-19
56038,1986,10,23,15,-60
56038,1986,10,22,10,-38
56038,1986,10,21,0,-14
56038,1986,10,20,0,-8
56038,1986,10,19,8,-7
56038,1986,10,18,0,-5
56038,1986,10,17,0,-19
56038,1986,10,16,73,-18
56038,1986,10,15,0,16
56038,1986,10,14,0,-4
56038,1986,10,13,0,-25
56038,1986,10,12,2,-31
56038,1986,10,11,33,-17
56038,1986,10,10,0,1
56038,1986,10,9,0,8
56038,1986,10,8,0,0
56038,1986,10,7,2,2
56038,1986,10,6,0,14
56038,1986,10,5,0,-6
56038,1986,10,4,54,-4
56038,1986,10,3,1,3
56038,1986,10,2,1,24
56038,1986,10,1,2,22
56038,1986,9,30,4,21
56038,1986,9,29,22,5
56038,1986,9,28,0,28
56038,1986,9,27,0,13
56038,1986,9,26,30,-6
56038,1986,9,25,5,4
56038,1986,9,24,19,16
56038,1986,9,23,44,18
56038,1986,9,22,4,19
56038,1986,9,21,1,22
56038,1986,9,20,0,5
56038,1986,9,19,3,5
56038,1986,9,18,15,18
56038,1986,9,17,59,43
56038,1986,9,16,44,57
56038,1986,9,15,98,56
56038,1986,9,14,27,65
56038,1986,9,13,9,40
56038,1986,9,12,30,47
56038,1986,9,11,103,43
56038,1986,9,10,0,41
56038,1986,9,9,107,24
56038,1986,9,8,203,35
56038,1986,9,7,60,66
56038,1986,9,6,5,57
56038,1986,9,5,22,57
56038,1986,9,4,0,42
56038,1986,9,3,82,46
56038,1986,9,2,15,80
56038,1986,9,1,0,67
56038,1986,8,31,42,81
56038,1986,8,30,28,74
56038,1986,8,29,91,83
56038,1986,8,28,49,90
56038,1986,8,27,90,76
56038,1986,8,26,34,81
56038,1986,8,25,0,42
56038,1986,8,24,98,45
56038,1986,8,23,77,47
56038,1986,8,22,18,78
56038,1986,8,21,0,69
56038,1986,8,20,0,62
56038,1986,8,19,0,42
56038,1986,8,18,0,59
56038,1986,8,17,176,59
56038,1986,8,16,112,87
56038,1986,8,15,172,78
56038,1986,8,14,1,102
56038,1986,8,13,0,90
56038,1986,8,12,0,94
56038,1986,8,11,0,86
56038,1986,8,10,6,80
56038,1986,8,9,0,95
56038,1986,8,8,0,86
56038,1986,8,7,1,85
56038,1986,8,6,0,87
56038,1986,8,5,0,63
56038,1986,8,4,0,41
56038,1986,8,3,25,34
56038,1986,8,2,139,36
56038,1986,8,1,10,62
56038,1986,7,31,0,64
56038,1986,7,30,0,87
56038,1986,7,29,42,84
56038,1986,7,28,0,98
56038,1986,7,27,31,88
56038,1986,7,26,0,78
56038,1986,7,25,0,88
56038,1986,7,24,0,77
56038,1986,7,23,0,80
56038,1986,7,22,0,76
56038,1986,7,21,0,71
56038,1986,7,20,0,49
56038,1986,7,19,33,39
56038,1986,7,18,58,36
56038,1986,7,17,0,52
56038,1986,7,16,19,60
56038,1986,7,15,139,93
56038,1986,7,14,39,102
56038,1986,7,13,144,102
56038,1986,7,12,14,105
56038,1986,7,11,69,101
56038,1986,7,10,6,110
56038,1986,7,9,64,87
56038,1986,7,8,0,101
56038,1986,7,7,0,84
56038,1986,7,6,0,70
56038,1986,7,5,1,59
56038,1986,7,4,1,73
56038,1986,7,3,140,88
56038,1986,7,2,69,113
56038,1986,7,1,12,130
56038,1986,6,30,0,121
56038,1986,6,29,0,114
56038,1986,6,28,116,105
56038,1986,6,27,122,78
56038,1986,6,26,22,45
56038,1986,6,25,122,73
56038,1986,6,24,1,76
56038,1986,6,23,0,62
56038,1986,6,22,14,41
56038,1986,6,21,2,53
56038,1986,6,20,50,45
56038,1986,6,19,5,61
56038,1986,6,18,39,74
56038,1986,6,17,40,84
56038,1986,6,16,0,81
56038,1986,6,15,19,70
56038,1986,6,14,80,55
56038,1986,6,13,17,74
56038,1986,6,12,20,69
56038,1986,6,11,0,62
56038,1986,6,10,12,55
56038,1986,6,9,88,66
56038,1986,6,8,5,73
56038,1986,6,7,3,75
56038,1986,6,6,1,55
56038,1986,6,5,18,61
56038,1986,6,4,53,77
56038,1986,6,3,9,68
56038,1986,6,2,10,76
56038,1986,6,1,11,74
56038,1986,5,31,12,64
56038,1986,5,30,0,61
56038,1986,5,29,0,78
56038,1986,5,28,0,61
56038,1986,5,27,31,43
56038,1986,5,26,71,26
56038,1986,5,25,17,33
56038,1986,5,24,0,85
56038,1986,5,23,0,102
56038,1986,5,22,0,93
56038,1986,5,21,0,82
56038,1986,5,20,0,56
56038,1986,5,19,1,42
56038,1986,5,18,2,52
56038,1986,5,17,9,64
56038,1986,5,16,40,56
56038,1986,5,15,23,47
56038,1986,5,14,1,39
56038,1986,5,13,0,27
56038,1986,5,12,0,24
56038,1986,5,11,0,58
56038,1986,5,10,0,42
56038,1986,5,9,0,6
56038,1986,5,8,0,-26
56038,1986,5,7,0,-41
56038,1986,5,6,18,-31
56038,1986,5,5,227,-19
56038,1986,5,4,7,11
56038,1986,5,3,34,12
56038,1986,5,2,4,26
56038,1986,5,1,30,-8
56038,1986,4,30,25,-13
56038,1986,4,29,0,23
56038,1986,4,28,0,40
56038,1986,4,27,0,27
56038,1986,4,26,12,33
56038,1986,4,25,0,43
56038,1986,4,24,0,46
56038,1986,4,23,0,32
56038,1986,4,22,0,-1
56038,1986,4,21,1,-38
56038,1986,4,20,0,-28
56038,1986,4,19,0,-35
56038,1986,4,18,0,-61
56038,1986,4,17,0,-67
56038,1986,4,16,194,-38
56038,1986,4,15,2,5
56038,1986,4,14,2,-11
56038,1986,4,13,5,-6
56038,1986,4,12,11,19
56038,1986,4,11,0,8
56038,1986,4,10,4,-37
56038,1986,4,9,1,-65
56038,1986,4,8,5,-45
56038,1986,4,7,0,-79
56038,1986,4,6,61,-68
56038,1986,4,5,23,-52
56038,1986,4,4,5,-21
56038,1986,4,3,0,-10
56038,1986,4,2,0,2
56038,1986,4,1,1,-2
56038,1986,3,31,0,-11
56038,1986,3,30,0,0
56038,1986,3,29,0,25
56038,1986,3,28,0,-35
56038,1986,3,27,2,-88
56038,1986,3,26,7,-53
56038,1986,3,25,0,-29
56038,1986,3,24,1,-39
56038,1986,3,23,7,-20
56038,1986,3,22,0,-47
56038,1986,3,21,19,-53
56038,1986,3,20,2,-26
56038,1986,3,19,0,-18
56038,1986,3,18,0,-60
56038,1986,3,17,6,-44
56038,1986,3,16,3,-39
56038,1986,3,15,0,-30
56038,1986,3,14,0,-43
56038,1986,3,13,0,-47
56038,1986,3,12,0,4
56038,1986,3,11,0,-69
56038,1986,3,10,0,-45
56038,1986,3,9,0,-119
56038,1986,3,8,5,-126
56038,1986,3,7,21,-96
56038,1986,3,6,2,-80
56038,1986,3,5,0,-92
56038,1986,3,4,0,-127
56038,1986,3,3,0,-137
56038,1986,3,2,0,-170
56038,1986,3,1,0,-151
56038,1986,2,28,0,-99
56038,1986,2,27,4,-100
56038,1986,2,26,11,-92
56038,1986,2,25,0,-78
56038,1986,2,24,0,-37
56038,1986,2,23,0,-34
56038,1986,2,22,0,-59
56038,1986,2,21,0,-65
56038,1986,2,20,0,-73
56038,1986,2,19,0,-118
56038,1986,2,18,6,-122
56038,1986,2,17,0,-108
56038,1986,2,16,3,-76
56038,1986,2,15,1,-85
56038,1986,2,14,0,-104
56038,1986,2,13,0,-90
56038,1986,2,12,0,-86
56038,1986,2,11,0,-88
56038,1986,2,10,0,-137
56038,1986,2,9,0,-104
56038,1986,2,8,0,-82
56038,1986,2,7,0,-127
56038,1986,2,6,0,-79
56038,1986,2,5,0,-89
56038,1986,2,4,0,-97
56038,1986,2,3,0,-132
56038,1986,2,2,0,-132
56038,1986,2,1,0,-137
56038,1986,1,31,8,-92
56038,1986,1,30,0,-58
56038,1986,1,29,0,-52
56038,1986,1,28,0,-117
56038,1986,1,27,0,-77
56038,1986,1,26,0,-112
56038,1986,1,25,0,-106
56038,1986,1,24,0,-108
56038,1986,1,23,0,-100
56038,1986,1,22,0,-91
56038,1986,1,21,0,-89
56038,1986,1,20,0,-141
56038,1986,1,19,0,-101
56038,1986,1,18,0,-144
56038,1986,1,17,41,-132
56038,1986,1,16,0,-112
56038,1986,1,15,0,-132
56038,1986,1,14,0,-109
56038,1986,1,13,0,-104
56038,1986,1,12,0,-135
56038,1986,1,11,0,-155
56038,1986,1,10,0,-150
56038,1986,1,9,0,-158
56038,1986,1,8,0,-129
56038,1986,1,7,0,-134
56038,1986,1,6,0,-126
56038,1986,1,5,0,-90
56038,1986,1,4,0,-137
56038,1986,1,3,0,-122
56038,1986,1,2,1,-85
56038,1986,1,1,0,-141
56038,1985,12,31,1,-172
56038,1985,12,30,2,-151
56038,1985,12,29,0,-125
56038,1985,12,28,2,-80
56038,1985,12,27,0,-116
56038,1985,12,26,0,-145
56038,1985,12,25,2,-73
56038,1985,12,24,0,-103
56038,1985,12,23,0,-150
56038,1985,12,22,0,-129
56038,1985,12,21,0,-134
56038,1985,12,20,7,-125
56038,1985,12,19,0,-96
56038,1985,12,18,0,-78
56038,1985,12,17,0,-65
56038,1985,12,16,0,-94
56038,1985,12,15,0,-101
56038,1985,12,14,0,-114
56038,1985,12,13,0,-83
56038,1985,12,12,0,-111
56038,1985,12,11,0,-101
56038,1985,12,10,0,-80
56038,1985,12,9,0,-69
56038,1985,12,8,0,-73
56038,1985,12,7,0,-93
56038,1985,12,6,0,-99
56038,1985,12,5,0,-128
56038,1985,12,4,0,-142
56038,1985,12,3,0,-115
56038,1985,12,2,0,-117
56038,1985,12,1,0,-107
56038,1985,11,30,0,-128
56038,1985,11,29,0,-98
56038,1985,11,28,0,-74
56038,1985,11,27,0,-63
56038,1985,11,26,0,-49
56038,1985,11,25,0,-73
56038,1985,11,24,0,-107
56038,1985,11,23,0,-96
56038,1985,11,22,2,-87
56038,1985,11,21,0,-81
56038,1985,11,20,2,-92
56038,1985,11,19,0,-102
56038,1985,11,18,0,-112
56038,1985,11,17,0,-98
56038,1985,11,16,0,-112
56038,1985,11,15,0,-95
56038,1985,11,14,0,-85
56038,1985,11,13,0,-94
56038,1985,11,12,2,-87
56038,1985,11,11,0,-93
56038,1985,11,10,0,-103
56038,1985,11,9,0,-122
56038,1985,11,8,0,-109
56038,1985,11,7,0,-98
56038,1985,11,6,9,-83
56038,1985,11,5,0,-95
56038,1985,11,4,0,-117
56038,1985,11,3,11,-68
56038,1985,11,2,5,-32
56038,1985,11,1,0,-55
56038,1985,10,31,0,-89
56038,1985,10,30,0,-101
56038,1985,10,29,19,-75
56038,1985,10,28,0,-45
56038,1985,10,27,0,-43
56038,1985,10,26,0,-45
56038,1985,10,25,0,-26
56038,1985,10,24,0,-53
56038,1985,10,23,0,-35
56038,1985,10,22,58,-46
56038,1985,10,21,24,-42
56038,1985,10,20,25,-27
56038,1985,10,19,26,-4
56038,1985,10,18,0,74
56038,1985,10,17,0,86
56038,1985,10,16,0,84
56038,1985,10,15,0,80
56038,1985,10,14,0,57
56038,1985,10,13,0,49
56038,1985,10,12,6,52
56038,1985,10,11,0,41
56038,1985,10,10,0,21
56038,1985,10,9,4,16
56038,1985,10,8,9,16
56038,1985,10,7,23,31
56038,1985,10,6,0,29
56038,1985,10,5,0,31
56038,1985,10,4,0,-8
56038,1985,10,3,0,-20
56038,1985,10,2,6,-21
56038,1985,10,1,2,-15
56038,1985,9,30,0,4
56038,1985,9,29,10,21
56038,1985,9,28,10,-6
56038,1985,9,27,1,-15
56038,1985,9,26,18,11
56038,1985,9,25,53,20
56038,1985,9,24,6,14
56038,1985,9,23,0,10
56038,1985,9,22,7,5
56038,1985,9,21,3,34
56038,1985,9,20,108,30
56038,1985,9,19,2,33
56038,1985,9,18,20,36
56038,1985,9,17,37,45
56038,1985,9,16,55,36
56038,1985,9,15,112,64
56038,1985,9,14,82,77
56038,1985,9,13,13,72
56038,1985,9,12,0,82
56038,1985,9,11,0,95
56038,1985,9,10,161,66
56038,1985,9,9,66,101
56038,1985,9,8,101,87
56038,1985,9,7,45,95
56038,1985,9,6,137,85
56038,1985,9,5,10,65
56038,1985,9,4,32,57
56038,1985,9,3,15,68
56038,1985,9,2,49,64
56038,1985,9,1,23,78
56038,1985,8,31,0,85
56038,1985,8,30,12,85
56038,1985,8,29,0,77
56038,1985,8,28,63,94
56038,1985,8,27,0,82
56038,1985,8,26,55,87
56038,1985,8,25,82,80
56038,1985,8,24,47,79
56038,1985,8,23,49,77
56038,1985,8,22,19,73
56038,1985,8,21,241,89
56038,1985,8,20,0,89
56038,1985,8,19,0,80
56038,1985,8,18,109,90
56038,1985,8,17,0,98
56038,1985,8,16,74,93
56038,1985,8,15,3,107
56038,1985,8,14,114,97
56038,1985,8,13,1,94
56038,1985,8,12,0,96
56038,1985,8,11,0,90
56038,1985,8,10,33,90
56038,1985,8,9,136,86
56038,1985,8,8,59,100
56038,1985,8,7,16,96
56038,1985,8,6,0,116
56038,1985,8,5,0,104
56038,1985,8,4,4,97
56038,1985,8,3,0,83
56038,1985,8,2,0,70
56038,1985,8,1,6,60
56038,1985,7,31,11,57
56038,1985,7,30,22,54
56038,1985,7,29,23,57
56038,1985,7,28,69,52
56038,1985,7,27,63,56
56038,1985,7,26,42,73
56038,1985,7,25,30,72
56038,1985,7,24,152,68
56038,1985,7,23,11,97
56038,1985,7,22,0,97
56038,1985,7,21,266,58
56038,1985,7,20,6,98
56038,1985,7,19,0,83
56038,1985,7,18,13,77
56038,1985,7,17,0,74
56038,1985,7,16,5,69
56038,1985,7,15,18,65
56038,1985,7,14,5,71
56038,1985,7,13,0,91
56038,1985,7,12,0,80
56038,1985,7,11,8,71
56038,1985,7,10,67,80
56038,1985,7,9,0,102
56038,1985,7,8,0,82
56038,1985,7,7,24,43
56038,1985,7,6,9,46
56038,1985,7,5,22,59
56038,1985,7,4,57,83
56038,1985,7,3,2,103
56038,1985,7,2,78,95
56038,1985,7,1,27,96
56038,1985,6,30,130,95
56038,1985,6,29,44,92
56038,1985,6,28,54,95
56038,1985,6,27,196,90
56038,1985,6,26,68,104
56038,1985,6,25,100,90
56038,1985,6,24,42,100
56038,1985,6,23,66,86
56038,1985,6,22,46,106
56038,1985,6,21,5,81
56038,1985,6,20,106,95
56038,1985,6,19,32,67
56038,1985,6,18,73,66
56038,1985,6,17,0,56
56038,1985,6,16,133,37
56038,1985,6,15,3,61
56038,1985,6,14,12,70
56038,1985,6,13,20,79
56038,1985,6,12,0,60
56038,1985,6,11,17,38
56038,1985,6,10,21,40
56038,1985,6,9,2,50
56038,1985,6,8,20,37
56038,1985,6,7,0,59
56038,1985,6,6,0,37
56038,1985,6,5,56,17
56038,1985,6,4,28,50
56038,1985,6,3,0,47
56038,1985,6,2,22,51
56038,1985,6,1,42,12
56038,1985,5,31,2,29
56038,1985,5,30,23,20
56038,1985,5,29,141,38
56038,1985,5,28,117,66
56038,1985,5,27,157,62
56038,1985,5,26,6,61
56038,1985,5,25,6,57
56038,1985,5,24,13,44
56038,1985,5,23,0,57
56038,1985,5,22,0,34
56038,1985,5,21,0,27
56038,1985,5,20,19,21
56038,1985,5,19,67,13
56038,1985,5,18,10,38
56038,1985,5,17,13,17
56038,1985,5,16,25,41
56038,1985,5,15,3,50
56038,1985,5,14,0,45
56038,1985,5,13,6,42
56038,1985,5,12,0,84
56038,1985,5,11,0,60
56038,1985,5,10,0,62
56038,1985,5,9,0,55
56038,1985,5,8,0,7
56038,1985,5,7,12,-4
56038,1985,5,6,49,-13
56038,1985,5,5,10,-3
56038,1985,5,4,0,30
56038,1985,5,3,0,35
56038,1985,5,2,0,20
56038,1985,5,1,0,26
56038,1985,4,30,0,13
56038,1985,4,29,0,-2
56038,1985,4,28,0,-11
56038,1985,4,27,0,-15
56038,1985,4,26,0,-26
56038,1985,4,25,5,-27
56038,1985,4,24,52,21
56038,1985,4,23,0,13
56038,1985,4,22,0,24
56038,1985,4,21,0,-5
56038,1985,4,20,0,15
56038,1985,4,19,0,6
56038,1985,4,18,0,-17
56038,1985,4,17,6,-23
56038,1985,4,16,34,4
56038,1985,4,15,0,-12
56038,1985,4,14,0,-15
56038,1985,4,13,0,-20
56038,1985,4,12,0,-25
56038,1985,4,11,3,-2
56038,1985,4,10,0,27
56038,1985,4,9,0,-15
56038,1985,4,8,2,-18
56038,1985,4,7,1,4
56038,1985,4,6,23,-39
56038,1985,4,5,45,-28
56038,1985,4,4,9,10
56038,1985,4,3,0,-26
56038,1985,4,2,0,-10
56038,1985,4,1,15,-28
56038,1985,3,31,46,-7
56038,1985,3,30,13,-54
56038,1985,3,29,6,-45
56038,1985,3,28,0,-5
56038,1985,3,27,0,-6
56038,1985,3,26,7,-40
56038,1985,3,25,1,-21
56038,1985,3,24,2,-19
56038,1985,3,23,0,0
56038,1985,3,22,0,-54
56038,1985,3,21,0,-101
56038,1985,3,20,2,-97
56038,1985,3,19,16,-90
56038,1985,3,18,4,-78
56038,1985,3,17,40,-46
56038,1985,3,16,8,-63
56038,1985,3,15,0,-51
56038,1985,3,14,0,-19
56038,1985,3,13,0,-21
56038,1985,3,12,0,-28
56038,1985,3,11,0,-61
56038,1985,3,10,5,-30
56038,1985,3,9,0,-40
56038,1985,3,8,0,-33
56038,1985,3,7,0,-1
56038,1985,3,6,0,-18
56038,1985,3,5,0,-61
56038,1985,3,4,10,-67
56038,1985,3,3,0,-40
56038,1985,3,2,0,-53
56038,1985,3,1,0,-16
56038,1985,2,28,0,-27
56038,1985,2,27,0,-79
56038,1985,2,26,0,-88
56038,1985,2,25,17,-66
56038,1985,2,24,0,-69
56038,1985,2,23,0,-38
56038,1985,2,22,0,-75
56038,1985,2,21,0,-85
56038,1985,2,20,0,-91
56038,1985,2,19,0,-93
56038,1985,2,18,0,-71
56038,1985,2,17,0,-109
56038,1985,2,16,0,-145
56038,1985,2,15,0,-127
56038,1985,2,14,0,-92
56038,1985,2,13,0,-147
56038,1985,2,12,0,-128
56038,1985,2,11,0,-152
56038,1985,2,10,0,-141
56038,1985,2,9,0,-140
56038,1985,2,8,0,-199
56038,1985,2,7,16,-114
56038,1985,2,6,0,-95
56038,1985,2,5,0,-110
56038,1985,2,4,0,-149
56038,1985,2,3,3,-114
56038,1985,2,2,2,-159
56038,1985,2,1,0,-147
56038,1985,1,31,0,-123
56038,1985,1,30,0,-172
56038,1985,1,29,0,-184
56038,1985,1,28,4,-81
56038,1985,1,27,0,-110
56038,1985,1,26,0,-101
56038,1985,1,25,0,-135
56038,1985,1,24,0,-144
56038,1985,1,23,0,-75
56038,1985,1,22,0,-101
56038,1985,1,21,0,-83
56038,1985,1,20,0,-110
56038,1985,1,19,0,-126
56038,1985,1,18,0,-134
56038,1985,1,17,0,-158
56038,1985,1,16,0,-134
56038,1985,1,15,0,-133
56038,1985,1,14,0,-91
56038,1985,1,13,0,-154
56038,1985,1,12,0,-115
56038,1985,1,11,0,-85
56038,1985,1,10,0,-127
56038,1985,1,9,0,-114
56038,1985,1,8,0,-165
56038,1985,1,7,3,-151
56038,1985,1,6,0,-97
56038,1985,1,5,0,-182
56038,1985,1,4,14,-128
56038,1985,1,3,34,-99
56038,1985,1,2,0,-84
56038,1985,1,1,0,-74
56038,1984,12,31,0,-69
56038,1984,12,30,0,-104
56038,1984,12,29,1,-115
56038,1984,12,28,0,-86
56038,1984,12,27,0,-31
56038,1984,12,26,0,-53
56038,1984,12,25,0,-48
56038,1984,12,24,0,-95
56038,1984,12,23,0,-35
56038,1984,12,22,0,12
56038,1984,12,21,0,-82
56038,1984,12,20,0,-131
56038,1984,12,19,0,-158
56038,1984,12,18,0,-119
56038,1984,12,17,0,-159
56038,1984,12,16,0,-173
56038,1984,12,15,9,-92
56038,1984,12,14,44,-106
56038,1984,12,13,8,-70
56038,1984,12,12,0,-42
56038,1984,12,11,0,-93
56038,1984,12,10,0,-63
56038,1984,12,9,0,-114
56038,1984,12,8,0,-45
56038,1984,12,7,0,-76
56038,1984,12,6,0,-77
56038,1984,12,5,0,-115
56038,1984,12,4,0,-98
56038,1984,12,3,0,-38
56038,1984,12,2,0,-85
56038,1984,12,1,0,-117
56038,1984,11,30,0,-128
56038,1984,11,29,0,-107
56038,1984,11,28,0,-120
56038,1984,11,27,3,-134
56038,1984,11,26,7,-93
56038,1984,11,25,0,-80
56038,1984,11,24,0,-69
56038,1984,11,23,0,-93
56038,1984,11,22,0,-72
56038,1984,11,21,0,-72
56038,1984,11,20,0,-72
56038,1984,11,19,0,-74
56038,1984,11,18,0,-67
56038,1984,11,17,0,-39
56038,1984,11,16,0,-72
56038,1984,11,15,0,-71
56038,1984,11,14,0,-81
56038,1984,11,13,6,-87
56038,1984,11,12,0,-84
56038,1984,11,11,16,-62
56038,1984,11,10,6,-71
56038,1984,11,9,0,-36
56038,1984,11,8,0,-50
56038,1984,11,7,0,-70
56038,1984,11,6,0,-53
56038,1984,11,5,0,-30
56038,1984,11,4,0,-33
56038,1984,11,3,0,-52
56038,1984,11,2,0,-74
56038,1984,11,1,2,-23
56038,1984,10,31,0,1
56038,1984,10,30,0,3
56038,1984,10,29,0,10
56038,1984,10,28,0,2
56038,1984,10,27,0,-9
56038,1984,10,26,0,-12
56038,1984,10,25,0,-4
56038,1984,10,24,0,1
56038,1984,10,23,0,-24
56038,1984,10,22,0,-34
56038,1984,10,21,0,-28
56038,1984,10,20,0,-10
56038,1984,10,19,0,1
56038,1984,10,18,0,-12
56038,1984,10,17,8,-7
56038,1984,10,16,55,0
56038,1984,10,15,119,22
56038,1984,10,14,0,17
56038,1984,10,13,37,2
56038,1984,10,12,27,-21
56038,1984,10,11,35,-5
56038,1984,10,10,0,27
56038,1984,10,9,0,25
56038,1984,10,8,0,26
56038,1984,10,7,0,20
56038,1984,10,6,0,42
56038,1984,10,5,0,38
56038,1984,10,4,0,51
56038,1984,10,3,0,33
56038,1984,10,2,0,52
56038,1984,10,1,0,27
56038,1984,9,30,3,26
56038,1984,9,29,0,37
56038,1984,9,28,3,26
56038,1984,9,27,2,18
56038,1984,9,26,5,26
56038,1984,9,25,0,38
56038,1984,9,24,4,50
56038,1984,9,23,22,41
56038,1984,9,22,57,52
56038,1984,9,21,34,24
56038,1984,9,20,0,72
56038,1984,9,19,0,26
56038,1984,9,18,0,3
56038,1984,9,17,1,12
56038,1984,9,16,0,7
56038,1984,9,15,0,34
56038,1984,9,14,0,19
56038,1984,9,13,10,46
56038,1984,9,12,0,48
56038,1984,9,11,58,40
56038,1984,9,10,4,76
56038,1984,9,9,2,100
56038,1984,9,8,27,87
56038,1984,9,7,0,84
56038,1984,9,6,0,47
56038,1984,9,5,1,52
56038,1984,9,4,175,33
56038,1984,9,3,11,63
56038,1984,9,2,0,49
56038,1984,9,1,0,27
56038,1984,8,31,0,25
56038,1984,8,30,0,35
56038,1984,8,29,0,48
56038,1984,8,28,3,67
56038,1984,8,27,5,64
56038,1984,8,26,101,52
56038,1984,8,25,2,71
56038,1984,8,24,0,67
56038,1984,8,23,3,55
56038,1984,8,22,1,45
56038,1984,8,21,1,35
56038,1984,8,20,0,38
56038,1984,8,19,33,24
56038,1984,8,18,66,58
56038,1984,8,17,114,63
56038,1984,8,16,61,62
56038,1984,8,15,0,71
56038,1984,8,14,0,65
56038,1984,8,13,0,60
56038,1984,8,12,0,75
56038,1984,8,11,0,69
56038,1984,8,10,9,71
56038,1984,8,9,0,69
56038,1984,8,8,0,89
56038,1984,8,7,0,71
56038,1984,8,6,0,63
56038,1984,8,5,0,50
56038,1984,8,4,0,43
56038,1984,8,3,25,73
56038,1984,8,2,45,95
56038,1984,8,1,47,99
56038,1984,7,31,52,101
56038,1984,7,30,46,89
56038,1984,7,29,0,92
56038,1984,7,28,39,73
56038,1984,7,27,21,59
56038,1984,7,26,0,70
56038,1984,7,25,3,71
56038,1984,7,24,55,77
56038,1984,7,23,92,82
56038,1984,7,22,0,75
56038,1984,7,21,64,67
56038,1984,7,20,0,73
56038,1984,7,19,0,88
56038,1984,7,18,20,83
56038,1984,7,17,147,79
56038,1984,7,16,73,101
56038,1984,7,15,0,96
56038,1984,7,14,13,77
56038,1984,7,13,41,83
56038,1984,7,12,69,102
56038,1984,7,11,330,79
56038,1984,7,10,66,95
56038,1984,7,9,16,110
56038,1984,7,8,12,63
56038,1984,7,7,112,73
56038,1984,7,6,15,89
56038,1984,7,5,34,92
56038,1984,7,4,82,94
56038,1984,7,3,1,98
56038,1984,7,2,2,93
56038,1984,7,1,133,92
56038,1984,6,30,0,98
56038,1984,6,29,0,83
56038,1984,6,28,0,77
56038,1984,6,27,2,51
56038,1984,6,26,10,36
56038,1984,6,25,196,29
56038,1984,6,24,108,65
56038,1984,6,23,66,85
56038,1984,6,22,8,96
56038,1984,6,21,46,107
56038,1984,6,20,81,86
56038,1984,6,19,15,86
56038,1984,6,18,0,78
56038,1984,6,17,0,37
56038,1984,6,16,8,50
56038,1984,6,15,0,58
56038,1984,6,14,17,61
56038,1984,6,13,41,84
56038,1984,6,12,89,74
56038,1984,6,11,7,76
56038,1984,6,10,14,83
56038,1984,6,9,0,84
56038,1984,6,8,3,69
56038,1984,6,7,24,85
56038,1984,6,6,37,77
56038,1984,6,5,25,99
56038,1984,6,4,0,97
56038,1984,6,3,0,84
56038,1984,6,2,0,62
56038,1984,6,1,0,43
56038,1984,5,31,10,33
56038,1984,5,30,23,39
56038,1984,5,29,38,26
56038,1984,5,28,8,37
56038,1984,5,27,0,25
56038,1984,5,26,15,10
56038,1984,5,25,0,33
56038,1984,5,24,7,18
56038,1984,5,23,57,28
56038,1984,5,22,18,32
56038,1984,5,21,8,47
56038,1984,5,20,0,52
56038,1984,5,19,23,35
56038,1984,5,18,5,51
56038,1984,5,17,0,36
56038,1984,5,16,31,26
56038,1984,5,15,11,24
56038,1984,5,14,30,33
56038,1984,5,13,7,42
56038,1984,5,12,0,35
56038,1984,5,11,8,38
56038,1984,5,10,55,35
56038,1984,5,9,2,22
56038,1984,5,8,0,40
56038,1984,5,7,0,13
56038,1984,5,6,0,-3
56038,1984,5,5,0,0
56038,1984,5,4,0,-4
56038,1984,5,3,30,-3
56038,1984,5,2,44,3
56038,1984,5,1,45,11
56038,1984,4,30,18,36
56038,1984,4,29,1,6
56038,1984,4,28,0,33
56038,1984,4,27,0,25
56038,1984,4,26,3,20
56038,1984,4,25,0,6
56038,1984,4,24,0,-26
56038,1984,4,23,36,-20
56038,1984,4,22,0,37
